@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,1372.0,0.0,1.0,36.0,0.0,9.0,15.0,702.0,398.0,1.0,910.0,15.0,0.0,0.0,1.0,742.0,2.0,32.0,4.0,0.0,1.0,0.0,0.0,0.0,673.0,5.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,219.897360704
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,1629.0,1.0,1.0,31.0,318.0,5.0,73.0,269.0,128.0,1.0,166.0,30.0,4.0,83.0,1.0,22.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,124.717119765
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,1967.0,1.0,2.0,527.0,1453.0,11.0,34.0,1796.0,775.0,3.0,106.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,4.0,0.0,0.0,0.0,0.0,141.005199307
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,752.0,0.0,1.0,26.0,0.0,4.0,13.0,596.0,274.0,1.0,770.0,16.0,0.0,0.0,1.0,410.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,208.565488565
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,878.0,1.0,1.0,25.0,315.0,7.0,46.0,168.0,61.0,1.0,207.0,7.0,2.0,58.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,113.110647182
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,390.0,0.0,1.0,44.0,0.0,5.0,6.0,278.0,340.0,1.0,435.0,13.0,0.0,0.0,1.0,242.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,287.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,217.657342657
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,520.0,1.0,1.0,26.0,317.0,3.0,28.0,39.0,93.0,1.0,154.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.017761989
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,1062.0,0.0,1.0,47.0,0.0,13.0,32.0,756.0,372.0,1.0,816.0,27.0,0.0,0.0,4.0,608.0,3.0,66.0,13.0,0.0,0.0,0.0,0.0,0.0,644.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,216.86746988
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,423.0,11.0,4.0,347.0,187.0,21.0,35.0,264.0,210.0,7.0,228.0,41.0,1.0,4.0,5.0,55.0,4.0,45.0,0.0,0.0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8410914928
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,1088.0,1.0,2.0,358.0,914.0,7.0,29.0,1013.0,375.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,5.0,0.0,0.0,0.0,0.0,169.750733138
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,664.0,0.0,2.0,44.0,0.0,4.0,14.0,353.0,438.0,1.0,606.0,14.0,0.0,0.0,2.0,381.0,3.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,404.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,216.642857143
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,338.0,17.0,3.0,325.0,205.0,10.0,39.0,213.0,142.0,7.0,227.0,44.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.910179641
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,876.0,1.0,4.0,16.0,611.0,5.0,5.0,446.0,11.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,126.125
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,1913.0,0.0,3.0,142.0,0.0,17.0,23.0,1423.0,698.0,2.0,1367.0,47.0,1.0,0.0,2.0,984.0,3.0,35.0,22.0,1.0,0.0,0.0,0.0,1.0,1006.0,8.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,217.57717493
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,821.0,13.0,13.0,517.0,219.0,60.0,64.0,586.0,563.0,8.0,267.0,54.0,1.0,7.0,3.0,83.0,2.0,94.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2692847125
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,1428.0,1.0,2.0,17.0,687.0,8.0,11.0,599.0,130.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,153.730569948
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,523.0,8.0,4.0,573.0,443.0,4.0,27.0,533.0,56.0,2.0,50.0,23.0,3.0,0.0,1.0,29.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.605889015
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,495.0,5.0,3.0,494.0,414.0,12.0,31.0,364.0,165.0,2.0,119.0,28.0,3.0,0.0,2.0,48.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.016759777
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,1681.0,1.0,6.0,34.0,733.0,20.0,8.0,715.0,256.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,153.232104121
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,1223.0,2.0,2.0,170.0,30.0,8.0,20.0,737.0,441.0,3.0,689.0,14.0,1.0,12.0,1.0,682.0,1.0,64.0,10.0,0.0,0.0,0.0,0.0,1.0,43.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,222.19663419
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,380.0,6.0,13.0,165.0,127.0,44.0,15.0,278.0,443.0,3.0,72.0,98.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,1.0,4.0,106.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5425531915
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,1515.0,2.0,4.0,17.0,689.0,17.0,12.0,712.0,210.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,154.666666667
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,1640.0,0.0,3.0,23.0,0.0,16.0,56.0,727.0,344.0,1.0,845.0,18.0,1.0,23.0,1.0,835.0,1.0,81.0,11.0,1.0,0.0,0.0,0.0,1.0,92.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,223.67029549
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,555.0,5.0,11.0,35.0,230.0,88.0,22.0,236.0,455.0,3.0,107.0,109.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,1.0,4.0,84.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4165366615
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2222468/1/,741.0,3.0,3.0,5.0,0.0,3.0,3.0,331.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8967001435
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,867.0,4.0,3.0,613.0,492.0,5.0,33.0,649.0,32.0,1.0,149.0,21.0,2.0,0.0,1.0,35.0,1.0,15.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.413164155
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1773.0,2.0,6.0,205.0,21.0,34.0,21.0,702.0,483.0,2.0,580.0,17.0,3.0,3.0,1.0,590.0,1.0,55.0,40.0,15.0,0.0,0.0,0.0,1.0,114.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,223.619047619
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,612.0,4.0,3.0,637.0,522.0,1.0,16.0,422.0,67.0,3.0,126.0,26.0,2.0,0.0,1.0,11.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.536885246
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1292.0,1.0,3.0,105.0,11.0,16.0,10.0,576.0,381.0,2.0,530.0,15.0,1.0,6.0,1.0,554.0,1.0,36.0,25.0,8.0,0.0,0.0,0.0,1.0,79.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,225.983606557
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,361.0,5.0,7.0,115.0,156.0,40.0,23.0,226.0,449.0,4.0,75.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2796208531
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2222468/1/,2068.0,5.0,29.0,43.0,0.0,11.0,6.0,670.0,47.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0400190567
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,464.0,4.0,9.0,86.0,191.0,54.0,22.0,236.0,478.0,3.0,64.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.92
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,394.0,3.0,8.0,66.0,223.0,53.0,15.0,194.0,398.0,2.0,80.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9310344828
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,1216.0,1.0,4.0,92.0,2.0,9.0,25.0,713.0,412.0,1.0,560.0,8.0,1.0,8.0,2.0,564.0,1.0,84.0,8.0,0.0,0.0,0.0,0.0,1.0,80.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,220.248803828
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2222468/1/,1170.0,3.0,9.0,19.0,0.0,9.0,4.0,439.0,35.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8209764919
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2222468/1/,723.0,3.0,1.0,2.0,0.0,2.0,3.0,322.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9445234708
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1314.0,3.0,2.0,3.0,47.0,19.0,51.0,756.0,282.0,1.0,810.0,23.0,1.0,15.0,1.0,708.0,2.0,56.0,7.0,0.0,1.0,0.0,0.0,1.0,74.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,196.24024961
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,433.0,5.0,18.0,118.0,160.0,50.0,20.0,228.0,466.0,4.0,43.0,73.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,5.0,94.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9329173167
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,428.0,6.0,11.0,64.0,172.0,50.0,26.0,209.0,405.0,6.0,74.0,80.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,4.0,80.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9183673469
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,1271.0,2.0,3.0,27.0,46.0,8.0,72.0,678.0,237.0,1.0,846.0,15.0,2.0,12.0,1.0,840.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,192.925170068
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2222468/1/,1545.0,3.0,11.0,33.0,0.0,6.0,5.0,549.0,35.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7533039648
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,462.0,9.0,10.0,38.0,37.0,10.0,29.0,544.0,304.0,2.0,6.0,6.0,1.0,10.0,1.0,161.0,2.0,178.0,0.0,0.0,2.0,1.0,9.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.069970845
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,638.0,1.0,18.0,95.0,259.0,16.0,0.0,0.0,135.0,1.0,315.0,9.0,0.0,0.0,2.0,157.0,1.0,1.0,18.0,5.0,3.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.605839416
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,150.0,3.0,1.0,153.0,67.0,6.0,6.0,78.0,23.0,3.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,369.0,4.0,1.0,254.0,165.0,22.0,41.0,210.0,118.0,2.0,63.0,26.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7318982387
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,573.0,17.0,9.0,91.0,263.0,12.0,28.0,672.0,445.0,3.0,54.0,4.0,4.0,16.0,1.0,87.0,2.0,104.0,0.0,0.0,1.0,0.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.366441659
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,823.0,1.0,28.0,191.0,442.0,37.0,0.0,0.0,367.0,1.0,541.0,7.0,0.0,0.0,4.0,109.0,0.0,0.0,52.0,18.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.011583012
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,508.0,4.0,1.0,299.0,211.0,29.0,53.0,230.0,172.0,2.0,60.0,64.0,0.0,0.0,4.0,17.0,2.0,20.0,0.0,0.0,27.0,3.0,2.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0069686411
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1651.0,3.0,10.0,118.0,632.0,23.0,22.0,397.0,329.0,1.0,103.0,45.0,3.0,1.0,1.0,20.0,1.0,10.0,44.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,165.250596659
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,731.0,6.0,27.0,141.0,481.0,51.0,1.0,591.0,596.0,1.0,202.0,108.0,2.0,61.0,1.0,110.0,2.0,36.0,0.0,0.0,7.0,2.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.918660287
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,50.0,0.0,0.0,0.0,0.0,4.0,4.0,43.0,49.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8938053097
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,42.0,1.0,0.0,0.0,58.0,4.0,3.0,34.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8108108108
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,580.0,8.0,3.0,42.0,362.0,0.0,28.0,187.0,0.0,4.0,338.0,29.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0914194066
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,1776.0,5.0,39.0,160.0,683.0,33.0,35.0,425.0,232.0,4.0,123.0,34.0,1.0,2.0,2.0,17.0,1.0,4.0,19.0,9.0,1.0,0.0,0.0,4.0,8.0,2.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,140.346153846
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,773.0,1.0,27.0,452.0,283.0,65.0,1.0,571.0,702.0,2.0,498.0,99.0,3.0,66.0,1.0,150.0,1.0,38.0,0.0,0.0,5.0,2.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.494223363
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,422.0,7.0,5.0,47.0,11.0,8.0,18.0,572.0,287.0,3.0,25.0,4.0,1.0,16.0,1.0,81.0,3.0,51.0,0.0,0.0,1.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.7
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,417.0,3.0,1.0,19.0,348.0,64.0,1.0,501.0,408.0,1.0,0.0,41.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.214046823
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,274.0,4.0,5.0,45.0,18.0,10.0,3.0,328.0,140.0,3.0,23.0,2.0,0.0,0.0,1.0,44.0,4.0,23.0,0.0,0.0,1.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.82278481
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,262.0,2.0,0.0,0.0,296.0,31.0,2.0,374.0,260.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.603053435
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,661.0,8.0,2.0,33.0,438.0,0.0,48.0,229.0,0.0,4.0,339.0,37.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1251629726
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,1071.0,1.0,12.0,92.0,540.0,36.0,18.0,345.0,303.0,1.0,151.0,17.0,0.0,0.0,1.0,20.0,2.0,7.0,26.0,2.0,1.0,0.0,0.0,1.0,17.0,2.0,41.0,0.0,4.0,0.0,0.0,0.0,0.0,145.675917637
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342766/1/,986.0,1.0,22.0,141.0,362.0,30.0,18.0,234.0,167.0,1.0,479.0,6.0,0.0,0.0,2.0,183.0,1.0,12.0,12.0,10.0,0.0,0.0,0.0,2.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,145.982142857
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,224.0,2.0,5.0,11.0,254.0,13.0,20.0,124.0,115.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.760479042
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,146.0,1.0,8.0,88.0,106.0,6.0,0.0,0.0,24.0,1.0,248.0,4.0,0.0,0.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.601208459
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,1389.0,4.0,9.0,124.0,555.0,53.0,51.0,155.0,351.0,1.0,117.0,27.0,0.0,0.0,1.0,17.0,2.0,11.0,66.0,0.0,1.0,0.0,0.0,2.0,11.0,4.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,147.272727273
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,1234.0,1.0,27.0,163.0,441.0,48.0,3.0,12.0,359.0,2.0,519.0,14.0,0.0,0.0,3.0,293.0,1.0,19.0,65.0,10.0,1.0,0.0,0.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,162.317880795
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,701.0,8.0,2.0,32.0,470.0,0.0,68.0,243.0,0.0,7.0,333.0,59.0,0.0,0.0,3.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3518631643
