@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,489.0,1.0,3.0,247.0,500.0,3.0,16.0,277.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.916524702
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/788178/1/,808.0,3.0,13.0,380.0,2.0,5.0,3.0,700.0,356.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.798175599
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1126978/2/,236.0,2.0,6.0,358.0,0.0,3.0,14.0,389.0,89.0,2.0,522.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.68
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1126978/2/,229.0,3.0,6.0,281.0,0.0,9.0,21.0,558.0,58.0,2.0,384.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.046309696
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/284466/1/,338.0,1.0,1.0,3.0,52.0,0.0,14.0,96.0,0.0,2.0,320.0,28.0,0.0,0.0,1.0,439.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,132.481520591
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,201.0,2.0,1.0,23.0,344.0,20.0,13.0,121.0,152.0,4.0,79.0,4.0,0.0,0.0,2.0,41.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.251319958
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1126978/2/,223.0,2.0,4.0,307.0,0.0,6.0,31.0,527.0,58.0,2.0,373.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.668122271
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/284466/1/,275.0,1.0,1.0,3.0,33.0,0.0,13.0,81.0,0.0,3.0,299.0,31.0,0.0,0.0,0.0,383.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,114.022556391
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3401218/1/,163.0,2.0,2.0,33.0,288.0,12.0,14.0,140.0,117.0,3.0,78.0,2.0,0.0,0.0,2.0,40.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7673545966
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/284466/1/,248.0,0.0,1.0,0.0,0.0,2.0,9.0,70.0,5.0,2.0,278.0,24.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,122.52
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,143.0,2.0,1.0,27.0,322.0,25.0,4.0,112.0,123.0,2.0,113.0,6.0,0.0,0.0,2.0,18.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.602409639
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,574.0,2.0,2.0,6.0,2.0,4.0,7.0,259.0,615.0,1.0,771.0,19.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,246.513299784
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,462.0,1.0,2.0,339.0,676.0,7.0,24.0,327.0,27.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,152.446043165
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,191.0,3.0,1.0,50.0,339.0,17.0,11.0,121.0,141.0,4.0,65.0,8.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4381752701
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,388.0,3.0,3.0,2.0,2.0,2.0,14.0,308.0,282.0,1.0,520.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.216288385
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3401218/1/,187.0,4.0,2.0,21.0,300.0,20.0,14.0,146.0,110.0,5.0,99.0,8.0,0.0,0.0,1.0,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8658146965
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,492.0,1.0,2.0,383.0,683.0,7.0,24.0,272.0,40.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,174.171974522
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/902213/1/,528.0,2.0,2.0,8.0,3.0,2.0,6.0,238.0,641.0,3.0,761.0,18.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,237.894736842
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,531.0,1.0,1.0,29.0,283.0,12.0,6.0,177.0,184.0,1.0,190.0,27.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.10460251
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,325.0,1.0,2.0,272.0,489.0,4.0,18.0,283.0,15.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,119.787535411
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3401218/1/,116.0,2.0,1.0,5.0,572.0,11.0,8.0,86.0,495.0,3.0,56.0,4.0,0.0,0.0,2.0,10.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.199578356
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,124.0,2.0,5.0,238.0,56.0,9.0,1.0,327.0,161.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.379310345
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/315813/1/,294.0,1.0,4.0,0.0,223.0,6.0,7.0,208.0,0.0,2.0,0.0,5.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.988235294
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,582.0,1.0,1.0,24.0,272.0,18.0,6.0,161.0,159.0,1.0,180.0,21.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.533205005
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4529934/1/,553.0,1.0,2.0,46.0,306.0,18.0,12.0,294.0,242.0,1.0,160.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.892561983
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,251.0,4.0,4.0,354.0,49.0,11.0,1.0,468.0,277.0,1.0,93.0,20.0,0.0,0.0,2.0,26.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.699594046
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/315813/1/,368.0,1.0,5.0,10.0,348.0,8.0,8.0,338.0,22.0,4.0,5.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.9252077562
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,255.0,1.0,1.0,355.0,10.0,13.0,14.0,231.0,42.0,1.0,180.0,33.0,2.0,4.0,1.0,40.0,1.0,19.0,67.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8377752028
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,260.0,7.0,6.0,362.0,71.0,11.0,1.0,442.0,334.0,1.0,71.0,6.0,0.0,0.0,2.0,3.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.688293371
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/315813/1/,415.0,1.0,8.0,9.0,351.0,12.0,12.0,359.0,13.0,3.0,6.0,12.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,115.805991441
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,211.0,1.0,1.0,381.0,2.0,10.0,12.0,301.0,35.0,1.0,201.0,22.0,1.0,0.0,1.0,30.0,0.0,0.0,20.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.187192118
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,216.0,3.0,9.0,350.0,26.0,18.0,1.0,419.0,459.0,1.0,210.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.498402556
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/315813/1/,392.0,1.0,4.0,30.0,284.0,11.0,12.0,293.0,16.0,3.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,107.592891761
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2526293/1/,376.0,2.0,0.0,0.0,488.0,0.0,4.0,12.0,0.0,3.0,57.0,2.0,0.0,0.0,1.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.613207547
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,174.0,1.0,6.0,398.0,6.0,6.0,1.0,482.0,207.0,1.0,85.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.67695962
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3949344/1/,189.0,1.0,1.0,467.0,4.0,8.0,8.0,355.0,34.0,1.0,224.0,36.0,2.0,0.0,1.0,42.0,1.0,25.0,28.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.505494505
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/2541852/1/,364.0,1.0,2.0,9.0,0.0,2.0,2.0,250.0,150.0,1.0,0.0,16.0,33.0,150.0,1.0,0.0,32.0,210.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,137.302325581
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,394.0,1.0,0.0,0.0,630.0,0.0,8.0,52.0,0.0,2.0,16.0,2.0,0.0,0.0,1.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,155.984848485
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,220.0,4.0,7.0,415.0,19.0,11.0,1.0,522.0,357.0,1.0,104.0,8.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.975979772
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/2541852/1/,373.0,1.0,2.0,2.0,0.0,6.0,2.0,197.0,222.0,1.0,0.0,55.0,6.0,34.0,1.0,0.0,6.0,201.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,118.662420382
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,367.0,2.0,0.0,0.0,610.0,3.0,15.0,55.0,1.0,3.0,73.0,3.0,0.0,0.0,1.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.016574586
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,235.0,4.0,4.0,322.0,20.0,11.0,1.0,414.0,390.0,1.0,122.0,16.0,0.0,0.0,2.0,28.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.128133705
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/315813/1/,349.0,1.0,2.0,22.0,267.0,4.0,5.0,270.0,2.0,3.0,1.0,19.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,92.9661016949
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,524.0,1.0,2.0,55.0,8.0,2.0,3.0,287.0,6.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9638386648
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/2541852/1/,299.0,1.0,2.0,11.0,0.0,4.0,2.0,286.0,158.0,1.0,0.0,20.0,8.0,100.0,1.0,0.0,8.0,307.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,106.686930091
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/1317068/1/,75.0,3.0,10.0,111.0,31.0,4.0,1.0,172.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.411214953
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/1317068/1/,170.0,1.0,14.0,196.0,154.0,16.0,1.0,318.0,185.0,2.0,15.0,29.0,0.0,0.0,1.0,22.0,1.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.942323314
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/315813/1/,422.0,1.0,5.0,14.0,273.0,5.0,6.0,304.0,0.0,2.0,2.0,14.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,75.76201373
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,564.0,2.0,1.0,45.0,38.0,2.0,3.0,359.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.836629407
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/1317068/1/,164.0,4.0,24.0,145.0,115.0,17.0,1.0,283.0,146.0,2.0,17.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9465020576
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/315813/1/,374.0,1.0,6.0,17.0,381.0,8.0,9.0,377.0,0.0,3.0,3.0,9.0,1.0,8.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,115.47008547
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,576.0,2.0,2.0,25.0,28.0,2.0,4.0,341.0,3.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.823863636
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,563.0,1.0,4.0,124.0,10.0,2.0,2.0,411.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.402144772
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,450.0,1.0,0.0,0.0,555.0,1.0,8.0,50.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,144.098697738
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,546.0,2.0,3.0,36.0,45.0,3.0,3.0,316.0,9.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,99.7113402062
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,608.0,1.0,2.0,162.0,12.0,2.0,1.0,492.0,24.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.44243302
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,606.0,1.0,4.0,160.0,3.0,1.0,1.0,496.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.695257316
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,410.0,1.0,0.0,0.0,538.0,1.0,4.0,26.0,8.0,2.0,33.0,5.0,0.0,0.0,1.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,163.247524752
