@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,405.0,1.0,1.0,37.0,533.0,5.0,2.0,7.0,211.0,1.0,17.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.595041322
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,288.0,0.0,2.0,13.0,0.0,1.0,13.0,125.0,53.0,3.0,170.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.323529412
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,302.0,0.0,2.0,0.0,0.0,3.0,1.0,325.0,0.0,2.0,336.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.433628319
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,125.0,2.0,0.0,0.0,153.0,2.0,2.0,34.0,0.0,1.0,350.0,3.0,0.0,0.0,2.0,168.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.126290707
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,283.0,0.0,2.0,15.0,0.0,1.0,6.0,149.0,48.0,3.0,171.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.371405094
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,347.0,0.0,1.0,0.0,0.0,1.0,2.0,296.0,0.0,2.0,338.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.864197531
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,314.0,1.0,2.0,12.0,11.0,1.0,10.0,127.0,61.0,4.0,189.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.769230769
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,419.0,1.0,2.0,90.0,552.0,7.0,1.0,21.0,188.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.700819672
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,130.0,2.0,1.0,3.0,168.0,1.0,3.0,34.0,0.0,1.0,359.0,3.0,0.0,0.0,2.0,173.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.211155378
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,345.0,1.0,2.0,14.0,12.0,1.0,9.0,124.0,72.0,4.0,198.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.684210526
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,430.0,2.0,1.0,29.0,545.0,5.0,0.0,0.0,249.0,1.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.184372256
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,279.0,1.0,2.0,14.0,11.0,1.0,9.0,164.0,42.0,4.0,227.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.056603774
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,427.0,1.0,1.0,56.0,514.0,4.0,1.0,17.0,184.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.885106383
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,249.0,1.0,1.0,78.0,282.0,2.0,1.0,25.0,120.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.162276975
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,275.0,1.0,1.0,36.0,236.0,2.0,7.0,84.0,100.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.311183144
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,204.0,1.0,2.0,29.0,228.0,3.0,13.0,86.0,77.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.850340136
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,201.0,0.0,3.0,362.0,0.0,11.0,9.0,105.0,20.0,0.0,0.0,5.0,0.0,0.0,1.0,396.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.958333333
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,222.0,1.0,3.0,22.0,213.0,3.0,9.0,97.0,77.0,1.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.187582563
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,262.0,0.0,3.0,347.0,0.0,20.0,10.0,73.0,28.0,0.0,0.0,5.0,0.0,0.0,1.0,424.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.426076834
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,250.0,1.0,1.0,80.0,305.0,1.0,2.0,92.0,56.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.028732042
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,265.0,1.0,2.0,155.0,370.0,2.0,2.0,74.0,64.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.776765376
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,53.0,1.0,4.0,17.0,29.0,16.0,2.0,533.0,260.0,2.0,6.0,4.0,2.0,0.0,1.0,0.0,209.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.797814208
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,247.0,1.0,1.0,68.0,284.0,1.0,2.0,101.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.780104712
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,48.0,1.0,5.0,11.0,19.0,22.0,2.0,493.0,278.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,175.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.239515377
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,231.0,1.0,3.0,382.0,22.0,6.0,9.0,75.0,13.0,0.0,0.0,5.0,0.0,0.0,1.0,438.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.112567004
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,54.0,1.0,5.0,15.0,25.0,18.0,2.0,555.0,288.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,206.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.246696035
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,73.0,1.0,1.0,76.0,250.0,1.0,3.0,133.0,2.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,101.446153846
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,224.0,1.0,3.0,374.0,23.0,7.0,7.0,67.0,13.0,0.0,0.0,5.0,0.0,0.0,1.0,434.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.554913295
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,251.0,1.0,2.0,50.0,283.0,3.0,2.0,115.0,62.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.072100313
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2334376/1/,188.0,1.0,3.0,339.0,14.0,10.0,8.0,51.0,23.0,0.0,0.0,6.0,0.0,0.0,1.0,386.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.380604797
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,63.0,1.0,1.0,51.0,253.0,1.0,4.0,136.0,1.0,2.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6366986
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,86.0,1.0,1.0,159.0,290.0,1.0,1.0,85.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,117.214285714
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,276.0,1.0,1.0,168.0,380.0,1.0,1.0,4.0,124.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.944235117
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,212.0,1.0,3.0,352.0,36.0,8.0,18.0,55.0,16.0,0.0,0.0,8.0,0.0,0.0,1.0,408.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.218867925
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,59.0,1.0,1.0,92.0,267.0,0.0,2.0,118.0,0.0,2.0,32.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.101694915
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,261.0,1.0,1.0,89.0,351.0,1.0,2.0,114.0,56.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.031914894
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,191.0,1.0,3.0,333.0,36.0,12.0,9.0,60.0,47.0,0.0,0.0,7.0,0.0,0.0,1.0,376.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.692102928
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,195.0,2.0,1.0,260.0,153.0,4.0,3.0,174.0,28.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.54
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,118.0,20.0,1.0,193.0,113.0,8.0,2.0,16.0,63.0,1.0,44.0,38.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.732342007
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,257.0,2.0,4.0,81.0,23.0,1.0,1.0,55.0,117.0,2.0,353.0,8.0,1.0,0.0,1.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.788104089
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,187.0,2.0,1.0,249.0,155.0,2.0,3.0,153.0,47.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.606060606
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,118.0,17.0,5.0,216.0,157.0,7.0,4.0,4.0,40.0,1.0,41.0,31.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.009646302
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,249.0,3.0,4.0,109.0,22.0,1.0,0.0,0.0,81.0,1.0,308.0,7.0,1.0,0.0,1.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.239255933
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,263.0,2.0,1.0,396.0,131.0,5.0,5.0,231.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.384279476
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,110.0,16.0,1.0,178.0,124.0,7.0,4.0,16.0,48.0,1.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.834692365
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,186.0,1.0,4.0,104.0,20.0,1.0,4.0,53.0,49.0,1.0,246.0,6.0,1.0,0.0,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.010378058
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,81.0,18.0,1.0,146.0,50.0,8.0,3.0,20.0,71.0,2.0,98.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.763224181
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,204.0,1.0,4.0,90.0,4.0,4.0,5.0,70.0,83.0,1.0,277.0,4.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.708721423
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,79.0,19.0,3.0,156.0,93.0,6.0,3.0,6.0,77.0,1.0,39.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.135946622
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,174.0,0.0,8.0,112.0,13.0,3.0,2.0,50.0,31.0,1.0,233.0,3.0,1.0,0.0,1.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.525790349
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,102.0,15.0,3.0,196.0,106.0,5.0,1.0,3.0,51.0,2.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.850574713
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,206.0,1.0,5.0,102.0,19.0,3.0,4.0,33.0,84.0,1.0,295.0,3.0,1.0,0.0,1.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.769230769
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,299.0,0.0,3.0,16.0,0.0,1.0,2.0,239.0,0.0,2.0,276.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.467061436
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,338.0,0.0,4.0,17.0,0.0,3.0,4.0,234.0,0.0,2.0,254.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.065789474
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,274.0,0.0,1.0,0.0,0.0,1.0,1.0,177.0,0.0,3.0,216.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.183161004
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,146.0,1.0,4.0,341.0,5.0,3.0,1.0,424.0,219.0,1.0,51.0,6.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.736342043
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,289.0,0.0,1.0,0.0,0.0,4.0,6.0,181.0,15.0,2.0,228.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.688311688
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,127.0,2.0,4.0,261.0,41.0,2.0,1.0,376.0,201.0,2.0,4.0,10.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.299492386
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,198.0,1.0,3.0,345.0,34.0,3.0,1.0,394.0,231.0,2.0,0.0,32.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.434343434
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,149.0,1.0,3.0,414.0,14.0,2.0,1.0,479.0,186.0,2.0,6.0,18.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,327.0,0.0,2.0,2.0,0.0,2.0,2.0,257.0,32.0,2.0,309.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.89123548
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,113.0,1.0,3.0,334.0,54.0,5.0,1.0,416.0,202.0,1.0,2.0,12.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.361413043
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,327.0,0.0,1.0,0.0,0.0,1.0,2.0,210.0,0.0,2.0,241.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.477477477
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,220.0,1.0,6.0,121.0,32.0,6.0,1.0,40.0,87.0,1.0,343.0,3.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.428571429
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,202.0,0.0,6.0,135.0,0.0,2.0,1.0,94.0,85.0,1.0,347.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.809160305
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,333.0,1.0,1.0,15.0,20.0,1.0,7.0,108.0,68.0,4.0,149.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.047732697
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,348.0,1.0,2.0,16.0,14.0,1.0,8.0,94.0,18.0,4.0,173.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.847682119
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,373.0,2.0,1.0,8.0,3.0,1.0,10.0,92.0,20.0,4.0,191.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8741193048
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,339.0,0.0,1.0,8.0,0.0,1.0,18.0,102.0,15.0,3.0,165.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.263157895
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,216.0,0.0,8.0,161.0,1.0,2.0,3.0,98.0,76.0,1.0,320.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.006024096
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,206.0,1.0,5.0,106.0,26.0,3.0,2.0,34.0,79.0,1.0,317.0,3.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.489252815
