@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2222468/1/,557.0,3.0,1.0,2.0,0.0,2.0,3.0,270.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9445234708
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,568.0,0.0,2.0,3.0,0.0,1.0,10.0,424.0,107.0,1.0,492.0,9.0,1.0,2.0,1.0,433.0,2.0,29.0,1.0,0.0,1.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.24024961
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,215.0,4.0,12.0,34.0,70.0,19.0,13.0,114.0,225.0,2.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9329173167
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,174.0,2.0,8.0,27.0,60.0,6.0,13.0,125.0,179.0,6.0,28.0,53.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9183673469
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,614.0,1.0,3.0,27.0,7.0,1.0,11.0,345.0,103.0,1.0,459.0,6.0,2.0,1.0,1.0,460.0,1.0,55.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.925170068
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2222468/1/,521.0,3.0,2.0,8.0,0.0,3.0,3.0,264.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7533039648
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,423.0,9.0,10.0,38.0,37.0,10.0,18.0,453.0,219.0,2.0,6.0,6.0,1.0,10.0,1.0,161.0,2.0,178.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,162.069970845
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,453.0,1.0,16.0,78.0,218.0,11.0,0.0,0.0,71.0,1.0,289.0,9.0,0.0,0.0,2.0,141.0,1.0,1.0,3.0,0.0,2.0,21.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.605839416
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,150.0,3.0,1.0,153.0,67.0,6.0,6.0,78.0,23.0,3.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.92
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,199.0,2.0,1.0,182.0,89.0,13.0,11.0,88.0,41.0,2.0,24.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7318982387
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,405.0,6.0,9.0,91.0,55.0,12.0,16.0,511.0,256.0,3.0,38.0,4.0,3.0,15.0,1.0,60.0,2.0,73.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.366441659
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,415.0,1.0,15.0,97.0,211.0,11.0,0.0,0.0,107.0,1.0,318.0,5.0,0.0,0.0,2.0,104.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.011583012
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/4234852/1/,214.0,2.0,1.0,171.0,90.0,11.0,23.0,81.0,51.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0069686411
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,495.0,2.0,3.0,57.0,429.0,7.0,18.0,186.0,100.0,1.0,101.0,27.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,2.0,8.0,3.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,165.250596659
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,356.0,4.0,2.0,20.0,328.0,15.0,1.0,545.0,390.0,1.0,125.0,89.0,2.0,32.0,1.0,45.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,152.918660287
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,50.0,0.0,0.0,0.0,0.0,4.0,4.0,43.0,49.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8938053097
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,42.0,1.0,0.0,0.0,58.0,4.0,3.0,34.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8108108108
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,306.0,4.0,3.0,42.0,205.0,0.0,6.0,50.0,0.0,2.0,264.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0914194066
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,499.0,1.0,8.0,45.0,375.0,8.0,20.0,120.0,127.0,3.0,122.0,8.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,140.346153846
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,339.0,1.0,2.0,23.0,273.0,35.0,1.0,513.0,419.0,1.0,139.0,69.0,3.0,22.0,1.0,25.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,145.494223363
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,422.0,7.0,5.0,47.0,11.0,8.0,18.0,571.0,287.0,3.0,25.0,4.0,1.0,16.0,1.0,81.0,3.0,51.0,1.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.7
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,417.0,3.0,1.0,19.0,348.0,64.0,1.0,501.0,408.0,1.0,0.0,41.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.214046823
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341492/1/,274.0,4.0,5.0,45.0,18.0,10.0,3.0,328.0,140.0,3.0,23.0,2.0,0.0,0.0,1.0,44.0,4.0,23.0,1.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.82278481
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,262.0,2.0,0.0,0.0,296.0,31.0,2.0,374.0,260.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.603053435
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,260.0,6.0,2.0,33.0,234.0,0.0,6.0,25.0,0.0,3.0,278.0,28.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1251629726
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,468.0,1.0,7.0,77.0,378.0,15.0,14.0,102.0,169.0,1.0,141.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,145.675917637
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342766/1/,399.0,1.0,10.0,61.0,228.0,13.0,6.0,10.0,91.0,1.0,354.0,4.0,0.0,0.0,2.0,97.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.982142857
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,224.0,2.0,5.0,11.0,254.0,13.0,20.0,124.0,115.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.760479042
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,146.0,1.0,8.0,88.0,106.0,6.0,0.0,0.0,24.0,1.0,248.0,4.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.601208459
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,522.0,2.0,8.0,89.0,349.0,17.0,29.0,83.0,149.0,1.0,108.0,8.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,147.272727273
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342766/1/,426.0,1.0,13.0,75.0,231.0,9.0,1.0,1.0,104.0,1.0,373.0,9.0,0.0,0.0,2.0,158.0,0.0,0.0,1.0,0.0,2.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.317880795
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3368730/1/,248.0,5.0,2.0,32.0,220.0,0.0,9.0,35.0,0.0,3.0,243.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3518631643
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342343/1/,459.0,4.0,10.0,16.0,306.0,9.0,15.0,129.0,206.0,2.0,85.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,143.154362416
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343882/1/,312.0,1.0,2.0,5.0,225.0,22.0,1.0,465.0,409.0,1.0,117.0,34.0,2.0,10.0,1.0,58.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,143.015075377
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,172.0,1.0,1.0,86.0,524.0,3.0,4.0,398.0,47.0,1.0,87.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,7.0,0.0,50.0,2.0,4.0,0.0,0.0,0.0,0.0,144.023323615
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,552.0,2.0,1.0,1.0,464.0,2.0,9.0,248.0,121.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.325581395
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,507.0,2.0,10.0,69.0,369.0,6.0,21.0,148.0,78.0,1.0,82.0,9.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,9.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,149.949152542
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,389.0,1.0,1.0,2.0,150.0,50.0,1.0,621.0,358.0,3.0,180.0,142.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,157.201017812
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,137.0,1.0,1.0,81.0,392.0,3.0,11.0,207.0,63.0,1.0,26.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.6239717979
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,403.0,2.0,1.0,0.0,482.0,2.0,14.0,211.0,166.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.309495897
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,64.0,3.0,3.0,5.0,77.0,8.0,8.0,33.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.617021277
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343882/1/,84.0,0.0,0.0,0.0,0.0,10.0,2.0,77.0,81.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.142857143
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,544.0,0.0,2.0,5.0,0.0,9.0,9.0,207.0,98.0,4.0,523.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.021772939
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,404.0,4.0,1.0,442.0,305.0,9.0,10.0,260.0,65.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,138.387096774
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,516.0,1.0,3.0,33.0,20.0,2.0,5.0,318.0,4.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.955223881
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,612.0,0.0,2.0,20.0,0.0,8.0,12.0,190.0,131.0,3.0,593.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.917197452
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2344230/1/,261.0,3.0,1.0,620.0,177.0,7.0,11.0,67.0,421.0,2.0,42.0,2.0,1.0,1.0,3.0,23.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.602179837
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,525.0,1.0,1.0,120.0,486.0,3.0,2.0,82.0,143.0,1.0,131.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,165.163636364
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,436.0,5.0,1.0,560.0,226.0,8.0,6.0,261.0,31.0,2.0,67.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,112.383341696
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,634.0,1.0,4.0,23.0,13.0,5.0,3.0,382.0,25.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.982923154
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344230/1/,209.0,3.0,1.0,671.0,168.0,3.0,9.0,184.0,397.0,3.0,25.0,10.0,3.0,5.0,3.0,16.0,2.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,172.794457275
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,556.0,1.0,1.0,143.0,498.0,3.0,5.0,167.0,122.0,1.0,99.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,170.311418685
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,381.0,3.0,1.0,358.0,296.0,7.0,19.0,269.0,71.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,110.256797583
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,614.0,5.0,3.0,24.0,20.0,3.0,4.0,378.0,6.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,127.727272727
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344230/1/,274.0,3.0,1.0,659.0,191.0,7.0,6.0,148.0,365.0,3.0,22.0,3.0,3.0,0.0,4.0,28.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.827213823
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,577.0,1.0,1.0,147.0,498.0,6.0,9.0,152.0,70.0,1.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,163.196544276
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,219.0,1.0,1.0,202.0,450.0,2.0,7.0,267.0,14.0,1.0,48.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,131.479820628
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,609.0,2.0,3.0,51.0,25.0,7.0,3.0,321.0,10.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,111.210762332
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,251.0,1.0,1.0,200.0,507.0,1.0,6.0,294.0,4.0,1.0,52.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0,137.526080477
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,628.0,2.0,3.0,21.0,15.0,3.0,3.0,350.0,7.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,107.694610778
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,535.0,1.0,1.0,122.0,535.0,3.0,4.0,149.0,125.0,1.0,92.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,162.944162437
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,243.0,1.0,1.0,63.0,276.0,2.0,5.0,109.0,56.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.184210526
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,247.0,1.0,1.0,119.0,395.0,1.0,3.0,277.0,18.0,1.0,57.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,44.0,1.0,4.0,0.0,0.0,0.0,0.0,114.255319149
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/884897/1/,578.0,2.0,4.0,48.0,18.0,5.0,3.0,326.0,11.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,106.196808511
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,402.0,3.0,1.0,518.0,221.0,14.0,11.0,318.0,96.0,1.0,76.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,28.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,143.567362429
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,471.0,1.0,1.0,9.0,458.0,7.0,4.0,126.0,286.0,2.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,158.693181818
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,452.0,5.0,1.0,545.0,215.0,9.0,11.0,299.0,48.0,1.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,151.826086957
