@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute Base NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute hotkey20 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,53.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.098697738
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,77.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7113402062
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,33.0,0.0,1.0,23.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.44243302
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3948354/1/,39.0,0.0,1.0,15.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.695257316
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2526293/1/,34.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.247524752
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/884897/1/,84.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.551928783
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2383348/1/,20.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.679245283
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,15.0,1.0,1.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.964391691
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2383348/1/,23.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.672765658
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,18.0,1.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.578651685
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2383348/1/,28.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.903553299
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,20.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.179054054
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2383348/1/,31.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.647058824
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,21.0,1.0,8.0,0.0,16.0,2.0,1.0,16.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.988929889
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2383348/1/,29.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.211895911
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,21.0,1.0,6.0,0.0,29.0,2.0,1.0,16.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.855018587
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2383348/1/,25.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.475638051
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,19.0,1.0,10.0,0.0,15.0,2.0,1.0,18.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.988399072
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4629528/1/,52.0,0.0,1.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.073755378
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4176016/1/,35.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2379499695
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4149248/1/,34.0,1.0,1.0,0.0,0.0,2.0,1.0,29.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.202290076
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3010872/1/,15.0,1.0,1.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.460076046
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4176016/1/,40.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6187845304
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4629528/1/,45.0,0.0,1.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.176211454
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4176016/1/,23.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5378538512
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4629528/1/,52.0,0.0,1.0,50.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.936758893
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4149248/1/,19.0,1.0,1.0,0.0,0.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.208860759
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,20.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.176656151
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4629528/1/,45.0,0.0,1.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.865636147
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4176016/1/,37.0,0.0,0.0,0.0,0.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2753277712
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4176016/1/,26.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8425655977
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4629528/1/,50.0,0.0,1.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.530373832
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/1640778/1/,39.0,0.0,1.0,35.0,0.0,2.0,1.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.928229665
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5393959/1/,31.0,0.0,1.0,16.0,0.0,5.0,2.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.138248848
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4149248/1/,24.0,1.0,1.0,0.0,0.0,3.0,1.0,21.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.396856582
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3010872/1/,15.0,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.676609105
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/5393959/1/,25.0,0.0,1.0,16.0,0.0,12.0,2.0,2.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.638888889
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/1640778/1/,39.0,0.0,2.0,32.0,0.0,2.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.651376147
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/1640778/1/,34.0,0.0,1.0,18.0,0.0,0.0,1.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/5393959/1/,44.0,0.0,1.0,13.0,0.0,0.0,1.0,2.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.885304659
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4149248/1/,20.0,1.0,3.0,12.0,7.0,2.0,1.0,21.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.835877863
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,11.0,1.0,7.0,0.0,15.0,2.0,1.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.608365019
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5393959/1/,36.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.712550607
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/1640778/1/,48.0,0.0,1.0,31.0,0.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.744939271
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/5393959/1/,29.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.972972973
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/1640778/1/,40.0,0.0,1.0,38.0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.202505219
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4149248/1/,28.0,1.0,1.0,0.0,0.0,3.0,1.0,34.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.795511222
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,13.0,1.0,7.0,0.0,22.0,2.0,1.0,17.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.671826625
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/1106851/2/,25.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.878315133
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/4324250/1/,54.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.3125
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2383348/1/,25.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.093517535
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,24.0,1.0,6.0,0.0,31.0,2.0,1.0,13.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/4324250/1/,55.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.162790698
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,42.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.455149502
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/4324250/1/,75.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0881953867
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/1106851/2/,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.274215553
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2383348/1/,21.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1440443213
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,16.0,1.0,10.0,0.0,12.0,2.0,1.0,16.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.960088692
